"is_active","new_spending","Coupon","Male","ActiveDays","Spending"
1,32.16,1,0,1,24.01
0,0,0,1,1,14.6
1,16.1,0,0,4,59.88
0,0,1,1,1,25.23
0,0,1,1,0,0
0,0,0,1,1,23.83
0,0,1,1,0,0
0,0,0,1,3,51.24
0,0,0,0,0,0
0,0,0,0,2,39.82
0,0,0,1,0,0
0,0,1,0,0,0
0,0,0,1,0,0
0,0,1,0,3,55.11
0,0,0,1,1,16.12
1,21.99,1,0,1,14.4
0,0,1,1,1,12.91
1,11.35,1,0,0,0
1,23.24,0,0,5,78.95
1,10.48,0,1,1,10.43
0,0,1,1,0,0
0,0,0,1,1,17.22
0,0,0,1,2,36.52
1,13.68,0,0,2,34.66
0,0,0,1,0,0
0,0,0,0,1,22.16
0,0,0,1,2,37.82
0,0,1,0,0,0
0,0,0,1,2,19.24
0,0,1,0,0,0
0,0,0,0,2,56.68
0,0,1,0,0,0
0,0,0,0,3,40.35
0,0,1,1,0,0
0,0,1,1,1,19.58
1,25.11,0,1,4,53.44
1,23.43,1,1,0,0
0,0,1,0,1,26.29
0,0,0,1,4,95.2
0,0,0,1,1,32.81
0,0,1,0,3,96.87
1,31.07,0,1,3,92.04
0,0,1,1,0,0
0,0,0,1,3,20.13
1,19.47,0,1,3,66.36
0,0,0,0,2,53.22
0,0,0,1,3,41.52
1,31.04,0,1,1,21.14
0,0,1,1,1,25.67
0,0,1,1,0,0
0,0,0,1,1,12.53
0,0,1,1,1,27.97
1,15.53,1,0,2,24.62
1,22.73,0,1,4,60.32
0,0,1,0,1,11.82
0,0,0,0,1,33.26
0,0,1,0,0,0
0,0,1,1,0,0
1,11.63,0,0,2,21.46
1,13.38,0,1,2,25.26
1,34.72,0,0,3,90.33
0,0,0,0,2,52.78
0,0,0,1,2,44.34
0,0,0,1,2,62.32
0,0,0,1,0,0
0,0,0,1,2,52.52
0,0,1,1,1,19.39
0,0,1,1,1,24.69
0,0,1,1,1,25.97
0,0,1,1,1,19.91
0,0,1,1,0,0
1,18.91,0,0,4,62.4
0,0,0,1,2,39.92
0,0,1,1,1,21.08
0,0,0,1,1,12.87
0,0,0,0,3,43.56
0,0,0,0,0,0
0,0,0,0,1,22.42
0,0,0,0,3,67.95
0,0,1,1,1,25.08
1,15.5,0,0,2,36.8
0,0,1,0,0,0
1,26.57,1,1,2,35.2
0,0,1,1,2,23.26
0,0,0,0,1,18.01
0,0,0,0,1,22.59
0,0,0,0,2,50
0,0,1,1,0,0
0,0,0,0,1,18.6
0,0,0,0,0,0
0,0,0,0,2,22.74
0,0,0,0,2,46.26
0,0,0,1,1,26.49
1,24.08,1,0,1,15.67
0,0,1,1,0,0
1,13.18,0,1,2,41.86
0,0,1,1,1,14.81
0,0,1,0,2,26.78
0,0,0,0,1,16.06
1,23.29,0,0,2,45.14
0,0,0,0,2,40.28
0,0,1,1,0,0
1,7.83,0,1,3,40.71
0,0,0,1,2,23.08
1,42.62,1,0,0,0
0,0,1,0,2,17
0,0,0,1,1,26.41
0,0,0,0,0,0
1,24.13,0,0,2,60.46
0,0,1,0,0,0
0,0,0,1,1,18.77
0,0,1,1,0,0
0,0,1,0,2,25.08
0,0,0,1,1,27.13
0,0,0,1,1,22.52
0,0,0,1,2,55.02
0,0,1,1,0,0
0,0,1,1,0,0
0,0,0,1,1,20.25
0,0,0,0,1,22.47
0,0,1,0,2,9.3
0,0,1,1,1,24.36
0,0,0,0,2,49.84
1,25.95,1,0,1,15
0,0,0,0,1,15.33
1,28.65,1,0,1,23.02
0,0,1,1,0,0
0,0,0,0,1,18.09
0,0,1,0,1,16.92
0,0,1,1,1,10.11
0,0,0,1,2,48.66
0,0,0,0,1,28.63
0,0,0,0,4,88.56
0,0,0,0,3,96.48
0,0,1,1,0,0
0,0,0,0,1,20.26
1,17.4,1,1,1,13.36
0,0,0,0,1,14.46
1,29.77,1,0,1,23.05
1,24.78,1,0,0,0
0,0,0,0,3,43.35
0,0,1,1,1,16.17
0,0,0,1,2,33.8
0,0,0,1,2,31.18
0,0,0,1,2,49.5
0,0,0,1,2,44.74
1,27.85,0,0,5,137.65
0,0,0,0,3,50.97
1,22.54,0,1,3,84.12
0,0,0,0,2,39.08
0,0,1,1,0,0
0,0,0,1,3,105.96
0,0,0,1,2,45
1,15.61,0,1,2,19.42
1,23.78,1,0,1,22.21
0,0,1,1,1,18.08
1,25.5,1,0,0,0
0,0,1,1,1,15.88
0,0,0,0,2,53.44
0,0,1,1,0,0
0,0,0,0,0,0
0,0,0,1,3,51.81
0,0,0,0,1,24.77
0,0,1,1,0,0
1,25.63,0,0,2,54.7
0,0,0,0,1,16.49
1,19.49,0,1,2,30.48
0,0,0,0,1,32.13
1,21.6,1,1,2,44.58
1,18.61,1,1,0,0
1,20.62,0,0,2,43.58
0,0,1,1,0,0
0,0,1,0,1,22.64
0,0,0,1,1,22
0,0,0,1,1,20.39
0,0,1,1,2,19.26
0,0,1,0,1,19.83
0,0,0,0,2,44.98
1,35.2,1,1,1,27.63
0,0,1,0,2,54.86
0,0,0,1,1,28.51
0,0,0,1,1,19.4
0,0,1,1,1,27.1
1,16.58,0,0,2,41.68
1,14.87,1,1,1,16.69
1,30.27,1,0,1,22.31
0,0,0,0,2,59.54
1,18.79,0,1,1,16.86
0,0,1,0,1,13.13
1,28.11,0,0,3,72.51
1,23.86,0,0,2,47.5
0,0,1,1,0,0
0,0,0,1,2,49.26
0,0,0,1,2,41.7
0,0,0,1,2,36.6
0,0,0,0,2,29.36
0,0,0,1,1,23.71
0,0,1,1,0,0
0,0,1,0,1,18.6
0,0,1,0,1,16.89
0,0,1,1,0,0
0,0,1,1,0,0
0,0,0,0,0,0
1,14.82,1,1,3,39.24
0,0,0,0,0,0
0,0,0,1,3,77.82
0,0,0,0,1,27.92
0,0,0,0,2,38
0,0,1,0,0,0
0,0,0,0,2,45.26
0,0,0,0,3,57.72
0,0,1,0,2,42.22
0,0,1,1,0,0
0,0,0,1,1,28.32
0,0,0,0,3,70.11
1,31.97,0,0,3,84.33
0,0,1,1,1,12.84
0,0,0,0,2,57.52
0,0,1,1,1,16.42
0,0,0,1,3,36.69
0,0,0,0,1,26.82
0,0,0,0,2,49.44
0,0,0,1,2,45.94
0,0,1,0,0,0
0,0,0,0,1,13.3
0,0,1,0,0,0
0,0,1,0,1,20.5
0,0,1,1,2,38.96
0,0,1,0,1,9.07
0,0,0,1,0,0
0,0,0,0,3,79.89
0,0,1,0,1,19.69
0,0,0,0,1,15.93
0,0,1,1,2,24.6
0,0,1,1,0,0
0,0,1,0,0,0
0,0,0,0,2,63.78
0,0,0,1,2,38.66
0,0,0,0,1,26.46
0,0,1,0,0,0
1,52.67,1,1,2,74.38
0,0,0,1,1,18.68
0,0,0,1,2,52.42
1,20.76,1,1,1,26.55
0,0,0,1,2,29.7
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,1,0,0
0,0,0,0,2,16.3
1,22.61,1,0,1,20.96
0,0,0,1,1,24.09
1,7.22,0,1,3,39.24
0,0,1,1,0,0
0,0,0,1,1,13.89
1,13.7,0,1,3,31.35
1,26.37,0,0,1,28.95
0,0,1,0,0,0
0,0,1,1,1,18.26
0,0,1,1,1,18.56
0,0,0,1,0,0
0,0,0,1,1,14.21
1,19.91,0,0,2,33.66
0,0,0,1,1,15.17
0,0,1,0,0,0
0,0,0,1,2,35.32
1,20.59,0,0,3,62.46
0,0,0,1,3,83.49
0,0,1,1,0,0
0,0,0,0,3,62.88
0,0,1,0,0,0
0,0,1,0,1,21.38
0,0,0,1,1,16.3
0,0,0,1,1,12.03
0,0,0,1,1,28.85
0,0,1,1,0,0
0,0,0,0,2,37.36
0,0,1,1,2,18.22
1,33.35,1,1,0,0
0,0,1,0,1,22.67
1,25.1,1,1,1,19.48
0,0,1,0,1,18.28
0,0,1,0,0,0
0,0,1,0,2,17.98
0,0,0,0,3,64.08
0,0,0,1,2,46.64
0,0,0,1,0,0
0,0,0,1,3,74.4
0,0,0,1,2,36.66
1,28.4,0,1,3,89.19
1,28.48,0,0,2,51.78
0,0,1,1,1,15.54
0,0,0,0,2,45.18
0,0,0,0,0,0
0,0,0,0,2,36.54
0,0,0,1,2,29.7
0,0,1,1,0,0
1,24.59,1,0,1,23.35
0,0,1,0,0,0
0,0,0,0,2,22.28
0,0,1,0,0,0
0,0,1,1,3,49.86
0,0,0,0,1,13.77
0,0,0,0,2,32.62
0,0,0,1,1,23.42
0,0,0,0,3,31.68
0,0,0,1,2,43.08
0,0,0,0,2,48.08
1,17.67,0,1,3,62.34
0,0,1,1,0,0
0,0,1,1,0,0
0,0,1,0,0,0
0,0,0,0,2,39.24
0,0,1,0,1,20.62
1,38.95,1,1,1,26.94
1,24.42,1,0,1,23.2
0,0,1,0,0,0
0,0,0,1,2,38.62
0,0,0,1,0,0
0,0,0,1,1,21.79
0,0,0,1,1,19.51
0,0,0,0,3,77.13
0,0,0,0,4,90.12
0,0,0,1,2,40.26
0,0,1,0,0,0
0,0,0,0,1,18.56
0,0,0,1,1,27.82
0,0,0,1,1,23.08
0,0,1,0,2,59.24
0,0,0,0,1,14.78
0,0,0,0,2,53.26
0,0,0,0,2,25.46
0,0,0,0,3,44.7
0,0,1,0,0,0
1,33.13,1,0,1,26.19
0,0,0,1,0,0
0,0,0,0,1,10.02
0,0,0,0,2,26.56
1,16.48,1,0,1,17.74
0,0,0,1,3,73.32
0,0,0,1,1,18.58
1,20.92,1,1,0,0
0,0,0,1,2,43.12
0,0,0,0,3,27.54
1,42.85,0,1,3,89.28
0,0,1,1,0,0
0,0,0,0,2,31.54
0,0,0,1,1,29.3
0,0,0,1,4,57.84
0,0,1,0,1,10.59
0,0,0,1,2,21.36
0,0,0,0,1,7.53
0,0,0,1,2,47.18
0,0,0,0,3,28.95
1,24.86,1,0,1,18.62
0,0,1,1,0,0
0,0,1,0,1,18.6
0,0,1,0,1,23.24
1,23.99,0,0,2,36.22
0,0,0,1,1,24.12
0,0,0,1,1,19.41
1,20.02,0,0,2,30.94
0,0,1,1,1,14.03
0,0,1,1,0,0
0,0,1,1,0,0
0,0,0,1,1,21.38
0,0,0,0,1,17.98
0,0,1,0,1,18.63
0,0,0,0,1,24.42
0,0,0,0,1,21.38
0,0,0,0,1,26.22
0,0,0,0,1,21.13
0,0,0,1,2,8.32
0,0,0,1,3,91.35
0,0,1,1,0,0
0,0,1,0,0,0
0,0,1,0,1,26.94
0,0,0,1,1,32.56
0,0,0,0,2,52
0,0,0,0,1,19.85
0,0,0,0,3,43.41
0,0,1,0,2,49.08
0,0,0,0,0,0
1,21.43,1,0,2,25.64
0,0,1,0,1,11.77
0,0,0,1,2,35.68
0,0,1,0,1,14.51
1,17.73,0,1,4,82.64
0,0,0,0,2,47.54
1,33.31,0,1,1,24.4
0,0,0,1,2,37.58
0,0,0,0,1,22.13
0,0,0,1,0,0
1,17.01,1,1,1,18.89
1,23.58,0,1,2,32.04
0,0,0,1,3,51.48
1,37.47,1,1,0,0
1,32.11,0,0,1,23.98
1,27.08,0,0,1,21.93
0,0,0,1,1,22.78
0,0,0,0,1,24.67
0,0,0,1,1,36.24
1,38.54,1,0,0,0
0,0,1,1,2,54.1
0,0,0,0,1,26.05
0,0,1,1,0,0
0,0,0,1,2,29.54
0,0,0,1,2,39.08
0,0,1,0,2,44.96
0,0,1,0,0,0
0,0,0,0,1,12.18
0,0,0,0,2,16.32
1,20.8,0,0,3,59.07
0,0,0,0,1,13.29
0,0,1,1,1,20.1
0,0,0,1,1,14.82
0,0,0,1,0,0
1,12.08,0,1,2,19.44
0,0,0,1,1,28.17
0,0,1,0,0,0
0,0,0,1,0,0
0,0,1,0,1,15.66
1,29.2,1,0,0,0
0,0,0,0,1,13.51
0,0,0,0,3,73.26
0,0,0,1,2,29
1,22.59,0,0,2,41.36
0,0,0,1,1,25.24
0,0,1,1,0,0
0,0,1,1,1,22.27
1,23.59,0,0,3,88.32
0,0,1,1,0,0
0,0,1,0,1,2.52
0,0,1,1,0,0
0,0,1,0,0,0
1,26.58,1,0,1,20.12
0,0,1,1,0,0
1,16.5,1,1,2,29.58
0,0,0,1,2,6.18
0,0,1,1,1,11.04
0,0,1,0,0,0
0,0,1,0,2,48.06
0,0,1,0,1,19.13
0,0,1,1,1,18.82
0,0,0,1,2,46.08
0,0,0,1,3,40.65
1,26.5,0,0,3,90.21
0,0,1,1,1,27.14
1,0,1,0,1,6.24
0,0,0,1,3,34.56
0,0,1,1,1,14.71
0,0,1,1,0,0
1,20.27,0,1,3,50.7
1,12.63,0,1,2,29.4
0,0,1,1,1,20.87
1,4.48,0,0,2,29.74
0,0,0,1,2,50.58
0,0,0,0,4,100.28
0,0,1,0,0,0
1,8.01,0,0,2,26.46
0,0,0,1,0,0
0,0,1,0,2,20.24
1,32.48,1,1,1,25.66
0,0,1,0,1,11.72
1,39.05,0,0,2,70.26
0,0,1,1,0,0
0,0,1,1,1,20.35
0,0,1,1,0,0
1,10.73,0,0,4,63.6
0,0,0,1,2,54.8
0,0,1,0,1,16.24
0,0,0,1,3,44.61
0,0,0,1,2,52.24
0,0,0,1,1,24.02
0,0,0,1,2,17.84
1,11.8,1,0,0,0
0,0,0,0,4,100.4
0,0,0,0,3,47.31
1,27.24,0,0,3,80.13
1,5.8,0,0,2,29.7
0,0,0,0,1,25.09
0,0,0,1,1,16.45
0,0,0,0,0,0
1,10.11,0,1,3,42.69
0,0,0,0,1,29.52
0,0,0,0,1,23.3
0,0,1,0,1,22.86
1,19.92,1,1,1,9.28
0,0,1,1,0,0
0,0,1,0,1,26.9
1,31.75,0,1,4,80.28
1,33.38,1,0,1,18.63
0,0,1,1,0,0
0,0,1,0,0,0
0,0,1,1,1,12.19
0,0,1,1,0,0
0,0,0,0,2,42.88
0,0,1,0,0,0
0,0,1,1,1,18.07
1,16.82,1,1,1,12.16
0,0,1,0,1,20.31
1,23.31,0,0,3,53.01
1,31.22,1,0,1,24.09
0,0,1,0,0,0
1,15,0,0,2,49.12
0,0,0,1,2,58.32
1,4.85,0,0,2,16.46
0,0,1,1,2,44.92
0,0,0,1,2,19.58
0,0,0,0,1,21.54
1,28.8,1,0,3,66.42
0,0,1,0,0,0
0,0,0,0,1,22.07
1,30.11,0,1,2,50.32
0,0,1,0,0,0
0,0,0,1,2,46.9
0,0,0,1,2,45.86
0,0,0,0,1,12.78
1,16.95,0,0,2,44.6
0,0,1,1,0,0
1,25.72,1,0,3,55.68
0,0,0,1,1,22.61
0,0,0,1,1,22.78
0,0,1,1,1,21.07
1,17.66,0,0,3,42.36
1,31.12,1,0,0,0
0,0,0,1,1,14.49
0,0,0,0,2,29.12
0,0,0,1,3,63.96
1,31.66,1,0,1,22.39
1,19.25,0,0,1,13.88
0,0,1,1,0,0
1,30.98,0,1,1,28.67
0,0,0,1,3,50.19
1,6.12,0,0,1,13.22
1,25.82,1,1,1,22.37
0,0,0,0,1,9.43
0,0,0,0,2,45
0,0,0,0,2,41.86
0,0,0,0,1,16.29
0,0,0,1,2,48.42
0,0,0,1,1,32.64
0,0,0,1,1,24.91
0,0,0,0,0,0
0,0,1,0,0,0
1,12.31,0,0,3,35.55
0,0,1,0,0,0
0,0,1,1,1,16.55
0,0,0,0,1,23.95
0,0,0,0,3,47.13
0,0,0,0,0,0
0,0,0,0,3,60.63
0,0,0,0,2,45.88
1,18.94,1,1,2,26.62
0,0,0,0,1,26.49
0,0,1,0,0,0
1,37.57,1,0,3,75.54
0,0,0,1,4,86.96
0,0,1,0,1,26.82
0,0,1,1,0,0
0,0,1,0,1,13.49
1,17.78,0,0,1,22.17
1,14.68,0,0,3,51.03
0,0,0,1,1,25.09
0,0,0,1,1,22.63
0,0,1,1,0,0
1,19.21,0,1,3,47.64
0,0,0,1,1,28.41
0,0,1,1,1,16.37
1,23.78,0,0,2,49.14
0,0,0,0,2,51.7
0,0,0,1,2,35.4
0,0,0,1,1,15.69
0,0,1,1,2,25.8
0,0,0,1,3,80.52
0,0,1,0,2,24.24
0,0,0,0,3,59.46
0,0,1,1,0,0
1,14.27,0,1,2,41.38
1,8.73,0,1,1,11.82
0,0,0,1,0,0
1,21.59,0,1,2,36.52
0,0,0,0,4,73.6
0,0,1,0,0,0
0,0,0,0,2,30.42
0,0,1,0,0,0
1,9.55,0,1,1,15.7
0,0,0,0,3,43.14
1,25.99,0,1,1,22.97
0,0,1,0,0,0
0,0,0,0,2,45.84
0,0,1,0,0,0
0,0,1,1,0,0
0,0,1,1,1,7.52
0,0,0,0,1,14.23
0,0,0,0,2,47.56
0,0,0,1,2,25.36
0,0,0,1,1,23.17
0,0,0,1,1,12.98
0,0,0,1,2,42.36
0,0,0,1,2,34.26
0,0,0,1,2,52.18
1,37.9,1,0,0,0
1,26.52,0,0,3,81.15
0,0,1,0,0,0
0,0,1,1,1,20.61
0,0,1,0,0,0
1,14.55,0,0,1,16.61
0,0,0,0,1,4.69
0,0,1,1,2,40.68
0,0,0,0,3,51.45
1,23.45,0,0,3,63.6
0,0,1,1,0,0
1,14.58,0,1,1,23.11
0,0,0,1,2,48.9
0,0,1,1,1,11.08
0,0,1,0,4,75.32
0,0,0,0,3,56.58
1,27.02,0,0,2,48.12
1,22.93,0,1,2,45.06
0,0,0,0,1,27.22
0,0,1,0,1,12.64
0,0,0,1,1,17.26
0,0,0,0,2,32.08
0,0,0,1,3,69.03
0,0,1,1,0,0
0,0,1,1,0,0
0,0,1,1,1,20.78
1,36.48,0,1,2,46.74
0,0,0,0,3,62.58
0,0,0,1,1,15.49
1,20.6,0,0,2,43.46
0,0,0,0,2,38.84
0,0,1,1,1,14.15
0,0,0,1,3,59.79
0,0,1,1,0,0
0,0,0,0,1,29.89
0,0,0,0,1,24.79
0,0,0,1,1,27.41
0,0,1,1,1,22.16
1,6.12,0,1,3,48.84
1,18.17,1,0,4,44.64
0,0,0,1,3,69
0,0,0,1,1,13.28
1,13.4,0,1,2,39.2
0,0,1,1,0,0
0,0,1,0,0,0
0,0,0,1,3,54.27
0,0,1,0,1,12.09
0,0,0,0,2,39.48
0,0,0,1,4,91.84
0,0,0,1,1,23.39
1,24.91,1,0,0,0
0,0,0,1,1,16.11
0,0,0,0,1,24
0,0,0,1,1,25.44
0,0,1,0,1,24.56
0,0,1,1,0,0
0,0,0,0,1,23.67
0,0,1,0,1,15.77
0,0,0,0,0,0
0,0,0,1,1,18.95
0,0,0,0,1,15.31
1,28.81,1,0,1,16.56
1,13.87,0,0,3,63.45
1,32.07,1,1,4,83.36
0,0,1,0,0,0
1,20.16,1,1,2,29.38
1,19.78,0,1,3,63.81
0,0,0,0,4,64.88
0,0,1,1,1,16.41
0,0,0,1,1,18.39
0,0,1,0,2,31.94
0,0,0,0,1,16.95
0,0,1,1,0,0
0,0,0,0,1,29.52
1,25.16,1,0,0,0
0,0,1,0,0,0
0,0,0,0,1,16.71
0,0,0,1,4,80.92
1,22.38,0,1,1,16.65
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
1,10.51,0,0,2,28.44
0,0,1,1,2,39.38
0,0,0,1,3,90.69
0,0,0,0,3,41.43
0,0,1,1,0,0
0,0,1,0,1,19.52
1,24.38,0,1,1,26.28
0,0,1,0,3,65.43
1,27.53,0,1,3,70.71
0,0,1,1,0,0
0,0,0,0,2,33.86
0,0,0,1,0,0
0,0,0,0,0,0
0,0,1,1,1,12.71
0,0,0,0,2,25.7
0,0,1,1,2,37.94
0,0,0,0,1,6.71
0,0,1,0,1,16.16
1,17.3,0,1,2,42.24
0,0,0,1,2,32.9
1,16.47,1,0,1,9.52
0,0,0,1,3,33.93
0,0,0,1,2,46.28
0,0,0,0,1,30.29
0,0,0,1,1,14.27
1,12.98,1,0,2,22.6
0,0,1,0,1,26.25
0,0,0,1,1,16.49
0,0,0,0,2,24.3
0,0,0,1,1,14.73
0,0,1,0,1,21.47
1,31.12,1,1,1,20.22
1,24.21,0,1,2,43.08
0,0,0,0,2,34.72
0,0,0,0,2,51.36
0,0,1,1,1,18.76
0,0,0,1,4,73.68
1,24.75,0,0,2,41.78
0,0,1,0,1,16.35
0,0,0,1,2,31.24
0,0,1,1,0,0
0,0,0,1,2,51.04
0,0,1,0,1,26.1
1,18.79,0,1,3,67.26
0,0,1,1,0,0
0,0,1,1,0,0
0,0,0,1,1,12.22
0,0,0,1,2,29.76
0,0,0,1,2,33.5
0,0,0,0,1,19.67
0,0,1,1,0,0
0,0,0,1,0,0
1,25.86,0,1,1,28.4
0,0,1,1,0,0
0,0,1,0,1,24.78
0,0,0,1,0,0
0,0,1,0,1,19.71
0,0,1,0,2,43.92
0,0,0,0,2,74.18
0,0,1,0,0,0
0,0,0,0,1,16.3
1,8.2,1,1,1,9.76
1,26.9,0,0,2,41.22
0,0,0,1,3,28.44
0,0,0,1,2,57.92
0,0,0,0,1,24.05
1,27.5,0,1,2,52.06
1,23.66,1,0,1,24.02
0,0,0,1,1,13.99
1,9.31,0,1,1,17.64
0,0,0,1,2,26.64
0,0,1,0,1,15.52
0,0,1,1,0,0
0,0,0,1,1,29.25
0,0,1,0,1,17.22
0,0,0,0,1,20.65
0,0,0,0,2,43.06
0,0,1,0,0,0
0,0,0,0,1,35.38
0,0,0,1,0,0
0,0,0,0,3,58.95
0,0,1,1,0,0
0,0,1,0,1,22.77
0,0,0,1,3,66.12
0,0,0,0,1,31.56
0,0,1,1,0,0
0,0,0,1,1,12.47
0,0,0,1,1,16.81
1,12.62,0,1,4,36.96
0,0,0,1,4,55.36
0,0,0,1,1,16.38
0,0,1,1,0,0
1,32.12,1,0,2,45.04
0,0,1,1,0,0
0,0,1,0,0,0
0,0,0,0,0,0
0,0,0,0,1,28.31
0,0,0,0,1,26.48
0,0,1,1,0,0
0,0,0,0,3,47.43
0,0,0,0,2,37.2
1,19.56,1,0,0,0
0,0,1,1,0,0
0,0,1,0,1,6.52
0,0,1,0,0,0
0,0,0,1,1,21.16
0,0,0,1,0,0
0,0,1,0,0,0
0,0,0,0,1,27.07
0,0,0,1,2,28.36
0,0,0,0,2,68.6
0,0,0,0,0,0
0,0,0,0,1,16.71
0,0,1,0,0,0
0,0,0,0,3,34.56
0,0,1,0,1,19.57
0,0,1,0,0,0
0,0,1,0,0,0
1,13.36,1,1,0,0
0,0,1,1,1,21.93
0,0,0,0,1,12.33
0,0,1,0,2,29.2
0,0,0,1,1,21.93
0,0,0,0,2,58.04
0,0,1,0,0,0
1,29.23,0,0,2,48.52
0,0,0,1,2,52.06
0,0,0,1,3,55.17
1,10.89,0,0,2,30.26
0,0,1,0,1,24.67
0,0,0,0,1,21.51
0,0,0,1,2,53.5
0,0,0,1,2,23.96
0,0,0,0,3,46.38
0,0,0,1,0,0
0,0,0,0,1,20.47
1,16.2,0,1,2,48.78
1,23.69,0,1,4,121.44
0,0,0,1,1,14.35
0,0,1,1,1,18.58
0,0,0,1,2,33.94
0,0,0,1,2,48.24
1,15.61,0,1,2,44.94
1,10.37,0,1,3,42.33
0,0,0,1,1,23.38
1,25.47,1,1,1,18.96
0,0,0,0,1,18.39
1,25.45,0,1,1,25.8
0,0,1,0,0,0
0,0,1,1,1,12.36
1,3.33,0,1,3,27.27
0,0,0,1,0,0
0,0,0,1,2,54.2
1,21.38,1,1,3,72.39
0,0,1,1,0,0
0,0,0,0,1,23.14
0,0,0,1,2,55.4
0,0,1,0,1,22.39
0,0,0,1,3,58.35
0,0,0,1,1,26.3
0,0,0,1,2,58.58
1,11.04,0,1,2,20
0,0,0,1,0,0
0,0,1,1,1,21.07
0,0,1,0,4,95.12
0,0,1,1,0,0
0,0,0,1,3,38.19
0,0,0,1,1,19.71
0,0,1,0,1,15.54
0,0,1,0,0,0
0,0,0,0,1,16.29
1,23.71,1,1,0,0
1,33.03,0,1,1,24.43
1,21.84,0,0,2,44.24
0,0,0,0,1,23.69
0,0,0,0,1,15.55
0,0,0,0,1,36.84
0,0,0,0,1,28.94
1,16.27,1,1,0,0
0,0,1,1,0,0
1,27.4,0,0,3,83.49
0,0,1,1,0,0
0,0,0,1,2,37.44
0,0,0,1,1,14.62
1,24.96,0,0,1,30.52
0,0,1,0,2,49
0,0,1,1,1,21.25
0,0,1,0,1,13.61
1,29.51,0,0,2,55.26
0,0,1,1,1,15.48
0,0,1,1,0,0
0,0,0,1,2,28.8
1,36.74,1,0,1,24.43
0,0,1,0,2,47.88
0,0,1,0,1,23.11
0,0,0,0,2,35.9
0,0,0,1,1,30.63
0,0,1,0,0,0
0,0,1,1,1,15.46
1,30.18,1,0,1,24.21
0,0,1,1,0,0
0,0,0,0,0,0
1,30.38,1,0,0,0
0,0,0,0,0,0
1,12.36,1,1,2,23.86
0,0,1,1,1,10.95
1,21.48,0,0,2,45.88
0,0,0,0,3,72.6
1,14.97,1,0,2,27.24
0,0,0,1,2,57.9
0,0,0,0,2,48.94
1,22.09,0,1,2,47.46
0,0,0,1,2,41.6
0,0,0,1,1,25.29
1,31.91,1,0,1,25.08
0,0,0,1,1,27.79
0,0,0,1,1,24.18
0,0,1,1,1,15.63
0,0,1,0,1,6.51
1,14.44,0,1,3,45.51
1,15.31,0,0,4,68.36
0,0,1,0,1,20.62
0,0,1,0,1,17.28
0,0,0,1,1,9.19
1,30.49,1,0,1,20.48
0,0,0,1,2,51.48
0,0,1,0,1,29.01
0,0,0,1,1,22.37
0,0,0,1,1,29.61
1,12.29,0,1,2,21.92
0,0,0,1,1,12.25
0,0,1,1,1,16.44
0,0,1,1,0,0
0,0,0,0,2,48.52
1,3.44,1,1,1,11.38
0,0,1,1,2,38.16
0,0,0,0,2,67.12
0,0,0,1,2,55.54
0,0,1,1,2,10.18
0,0,1,1,1,17.87
0,0,1,1,0,0
0,0,0,0,0,0
0,0,1,0,0,0
0,0,0,1,2,29.16
0,0,0,0,0,0
0,0,0,1,2,43.96
0,0,0,1,2,35.26
0,0,0,0,2,30.62
0,0,0,1,2,43.16
0,0,1,0,0,0
0,0,0,0,2,53.48
0,0,1,1,2,36.74
1,27.48,1,0,1,22
0,0,1,0,0,0
1,14.14,0,1,4,78.84
0,0,1,0,2,39.28
0,0,0,0,1,25.27
0,0,0,1,2,53.52
0,0,0,1,0,0
0,0,1,0,0,0
1,15.87,0,1,2,32.22
0,0,0,0,1,36.01
0,0,0,1,2,34.66
0,0,1,1,0,0
0,0,0,0,2,45.88
0,0,0,0,2,54.7
0,0,1,0,1,22.4
0,0,1,0,1,31.34
1,13.99,0,1,1,13.83
0,0,1,0,3,97.05
0,0,1,1,0,0
0,0,0,0,2,36.26
0,0,0,0,2,29.26
0,0,0,1,2,47.94
0,0,0,1,1,30.34
0,0,1,1,0,0
0,0,0,0,2,53.62
0,0,0,1,2,58
1,26.06,0,0,2,56.84
0,0,0,0,2,36.92
0,0,1,0,1,5.92
0,0,0,0,3,61.74
0,0,1,0,0,0
0,0,1,0,0,0
1,24.56,0,1,2,35.28
0,0,1,1,0,0
0,0,0,1,1,24.04
1,7.9,0,1,4,65.84
1,29.7,0,1,3,82.5
0,0,1,1,1,25.06
1,11.85,1,1,2,21.52
0,0,0,0,0,0
0,0,0,1,1,22.79
1,20.53,0,1,3,47.58
0,0,1,0,1,11.2
0,0,1,1,0,0
1,13.14,0,0,1,20.41
0,0,0,0,2,41.82
1,33.21,0,1,2,50.38
1,16.71,1,0,1,14.27
0,0,1,1,0,0
1,22.75,1,1,0,0
0,0,0,0,1,19.29
0,0,1,0,0,0
1,33.57,0,1,3,102.93
0,0,0,1,2,42.18
0,0,1,1,0,0
1,22.07,1,1,1,19.51
0,0,0,1,2,51.92
0,0,0,0,1,27.81
0,0,1,1,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,1,0,0
0,0,0,0,4,85.36
0,0,0,1,1,21.88
0,0,0,0,1,24.63
0,0,1,1,0,0
